o_assignment_grade,o_free_time,o_num_assignments,a_submit,a_rest,a_work,r,op_assignment_grade,op_free_time,op_num_assignments,ap_submit,ap_rest,ap_work,day
,2,2,False,0.7,0.3,-0.01445237356465745,,0,3,False,0.3,0.7,9
,2,3,True,,,0.010000000000000009,99.78469771585719,5,3,False,0.6,0.4,9
,5,1,False,1.0,0.0,-0.004900594664954294,,0,2,True,,,9
,7,1,False,0.6,0.4,0.556083833546821,50.44658969785728,7,2,False,0.9,0.1,9
99.94297832352191,7,0,False,0.0,1.0,0.6639302414789054,,7,1,True,,,9
,4,1,True,,,0.0,100.0,7,1,False,0.5,0.5,9
70.24549944205603,1,0,False,0.6,0.4,0.19119362079767854,,7,1,True,,,9
,6,2,False,0.3,0.7,-0.14940866953447812,,2,3,False,0.5,0.5,9
92.46081153846538,2,0,False,0.8,0.2,-0.2790016118303818,,3,1,False,0.8,0.2,9
,5,2,True,,,0.010000000000000009,98.88645401519234,4,2,False,0.7,0.3,9
92.88399154222394,1,0,False,0.7,0.3,0.27030925170147413,,1,1,False,1.0,0.0,9
,1,1,True,,,0.010000000000000009,82.03195987684613,4,1,False,0.7,0.3,9
54.352037840534514,7,1,False,0.3,0.7,0.22947721950391486,,0,2,False,0.4,0.6,9
,1,1,False,0.3,0.7,0.09040510182451089,,2,2,False,0.8,0.2,9
,2,1,True,,,0.010000000000000009,59.43478931600235,4,1,True,,,9
,0,1,False,0.2,0.8,0.32825552204893343,,4,2,False,0.6,0.4,9
,2,0,False,0.6,0.4,0.21032479753199412,,6,1,False,0.0,1.0,9
,2,0,False,0.0,1.0,0.1886396198554354,50.19227547786659,5,1,False,0.4,0.6,9
96.75039382037427,3,0,False,0.5,0.5,0.4158590473050834,88.50566124193895,6,1,False,0.2,0.8,9
84.99764456997394,0,1,False,0.8,0.2,0.0927013248437612,,6,2,False,0.1,0.9,9
,4,3,True,,,0.010000000000000009,94.31857900646932,7,3,False,0.4,0.6,9
,3,0,False,0.6,0.4,-0.4865268348419758,57.13485276360246,1,1,False,0.1,0.9,9
53.44284982765315,3,1,True,,,0.010000000000000009,78.00794626707875,6,0,False,0.4,0.6,10
,7,1,False,0.2,0.8,0.6630960480460566,,6,1,True,,,10
77.1808133736601,6,2,False,0.6,0.4,-0.03246223251880809,,7,2,False,1.0,0.0,10
,1,1,False,0.8,0.2,0.2620666298787198,,5,1,False,0.2,0.8,10
88.20589247564678,0,2,True,,,0.010000000000000009,81.6809536956448,3,1,False,0.8,0.2,10
77.30098582585858,7,1,False,0.4,0.6,-0.23520981529830098,,6,1,False,0.9,0.1,10
95.55184763991066,3,1,False,0.3,0.7,0.031811777802622954,,0,1,False,0.2,0.8,10
91.86860206835826,1,2,True,,,0.010000000000000009,100.0,3,1,False,0.7,0.3,10
,6,3,False,0.4,0.6,0.7402554949231721,,4,3,False,0.9,0.1,10
,4,2,False,0.9,0.1,0.25497356757725376,,4,2,True,,,10
,4,2,False,1.0,0.0,-0.08491852090934077,,6,2,False,0.5,0.5,10
85.58543485741829,3,3,False,0.4,0.6,0.49830003424527103,,3,3,False,0.9,0.1,10
,3,3,False,0.3,0.7,0.48674760454650823,,2,3,False,0.5,0.5,10
,0,3,False,0.3,0.7,0.30991108767772957,,5,3,False,1.0,0.0,10
99.78469771585719,5,3,False,0.6,0.4,0.07160042985306969,,7,3,False,0.1,0.9,10
,0,2,True,,,0.0,95.08440611840223,6,1,False,0.4,0.6,10
50.44658969785728,7,2,False,0.9,0.1,0.30112112280548764,,2,2,False,0.3,0.7,10
,7,1,True,,,0.010000000000000009,83.10799964834672,1,0,False,0.3,0.7,10
100.0,7,1,False,0.5,0.5,0.5380755183401802,,7,1,True,,,10
,7,1,True,,,0.010000000000000009,95.17097501073154,1,0,False,0.5,0.5,10
,2,3,False,0.5,0.5,-0.21182894485971526,,6,3,False,0.5,0.5,10
,3,1,False,0.8,0.2,0.19470926305339953,,6,1,False,0.6,0.4,10
98.88645401519234,4,2,False,0.7,0.3,-0.261148818406809,,4,2,False,0.7,0.3,10
,1,1,False,1.0,0.0,0.17801471630536692,,4,1,False,0.3,0.7,10
82.03195987684613,4,1,False,0.7,0.3,0.24887268080029257,,5,1,True,,,10
,0,2,False,0.4,0.6,0.44981082789189686,,2,2,False,0.7,0.3,10
,2,2,False,0.8,0.2,-0.40509421042976573,,4,2,False,0.5,0.5,10
59.43478931600235,4,1,True,,,0.010000000000000009,100.0,2,0,False,0.9,0.1,10
,4,2,False,0.6,0.4,0.14541806923356215,,0,2,False,0.3,0.7,10
,6,1,False,0.0,1.0,0.6247925634460882,,5,1,False,0.0,1.0,10
50.19227547786659,5,1,False,0.4,0.6,0.2452490147786185,,2,1,True,,,10
88.50566124193895,6,1,False,0.2,0.8,0.1189808249510518,,4,1,False,0.8,0.2,10
,6,2,False,0.1,0.9,-0.05218604983773478,,7,2,False,0.9,0.1,10
94.31857900646932,7,3,False,0.4,0.6,0.770926036890869,,4,3,True,,,10
57.13485276360246,1,1,False,0.1,0.9,0.5192417785829844,,5,1,True,,,10
78.00794626707875,6,0,False,0.4,0.6,0.4221364955828485,,1,0,False,1.0,0.0,11
,6,1,True,,,0.010000000000000002,84.80436673348666,5,0,False,0.3,0.7,11
,7,2,False,1.0,0.0,0.05703143655866094,,1,2,False,0.7,0.3,11
,5,1,False,0.2,0.8,-0.22769409655495143,,5,1,False,0.3,0.7,11
81.6809536956448,3,1,False,0.8,0.2,-0.13448953911688488,,0,1,False,0.2,0.8,11
,6,1,False,0.9,0.1,0.07134580634480003,,0,1,True,,,11
,0,1,False,0.2,0.8,0.28265312676270266,,5,1,False,0.2,0.8,11
100.0,3,1,False,0.7,0.3,0.5191336159197597,,4,1,True,,,11
,4,3,False,0.9,0.1,-0.3673226317858008,,0,3,False,0.7,0.3,11
,4,2,True,,,0.010000000000000009,97.74422399996061,0,1,True,,,11
,6,2,False,0.5,0.5,0.8845192154462951,,2,2,False,0.6,0.4,11
,3,3,False,0.9,0.1,0.10767886332691357,,1,3,False,0.6,0.4,11
,2,3,False,0.5,0.5,0.13039061049083056,,4,3,False,0.5,0.5,11
,5,3,False,1.0,0.0,-0.25055968345946195,,6,3,False,0.6,0.4,11
,7,3,False,0.1,0.9,0.43276609140849,,5,3,False,0.1,0.9,11
95.08440611840223,6,1,False,0.4,0.6,0.3784357915749309,,3,1,False,0.1,0.9,11
,2,2,False,0.3,0.7,0.09312785859960349,,7,2,False,0.0,1.0,11
83.10799964834672,1,0,False,0.3,0.7,0.345405877274501,,2,0,False,0.2,0.8,11
,7,1,True,,,0.0,94.73424802592997,0,0,False,0.3,0.7,11
95.17097501073154,1,0,False,0.5,0.5,0.7944663378938439,,0,0,False,0.0,1.0,11
,6,3,False,0.5,0.5,-0.08655583378961329,,4,3,False,0.1,0.9,11
,6,1,False,0.6,0.4,0.4833011661871316,,6,1,False,0.6,0.4,11
,4,2,False,0.7,0.3,-0.24667254957783524,88.05434475219514,1,2,False,0.9,0.1,11
,4,1,False,0.3,0.7,0.28000000000000025,,2,1,False,0.7,0.3,11
,5,1,True,,,0.010000000000000009,86.29480396235026,1,0,False,0.6,0.4,11
,2,2,False,0.7,0.3,0.00761450405119124,,0,2,False,0.6,0.4,11
,4,2,False,0.5,0.5,0.1437628994178195,,7,2,False,0.3,0.7,11
100.0,2,0,False,0.9,0.1,0.12440415766281399,,3,0,False,0.2,0.8,11
,0,2,False,0.3,0.7,0.54036187098249,,0,2,True,,,11
,5,1,False,0.0,1.0,0.13300406305107637,,1,1,False,0.8,0.2,11
,2,1,True,,,0.010000000000000009,82.6928359900913,4,0,False,0.3,0.7,11
,4,1,False,0.8,0.2,0.5909051324367834,,2,1,False,0.2,0.8,11
,7,2,False,0.9,0.1,0.12667968541784408,,4,2,False,0.4,0.6,11
,4,3,True,,,0.010000000000000009,95.87065051579992,1,2,True,,,11
,5,1,True,,,0.009999999999999995,92.00009921281428,5,0,False,0.0,1.0,11
,1,0,False,1.0,0.0,0.13147378281803657,,6,1,False,0.8,0.2,12
84.80436673348666,5,0,False,0.3,0.7,0.1291706859291909,,1,1,True,,,12
,1,2,False,0.7,0.3,0.2250257022253852,,1,3,True,,,12
,5,1,False,0.3,0.7,0.01004018406757401,,4,2,False,0.0,1.0,12
,0,1,False,0.2,0.8,0.35489967016647384,,4,2,True,,,12
,0,1,True,,,0.010000000000000009,99.36740150339502,7,1,False,0.7,0.3,12
,5,1,False,0.2,0.8,0.16053910675420052,,5,2,False,0.6,0.4,12
,4,1,True,,,0.010000000000000009,89.64687885418681,6,1,False,0.4,0.6,12
,0,3,False,0.7,0.3,0.2263199760005573,,0,4,False,0.2,0.8,12
97.74422399996061,0,1,True,,,0.010000000000000009,90.65250346685798,7,1,False,0.1,0.9,12
,2,2,False,0.6,0.4,0.8978745813437289,,0,3,True,,,12
,1,3,False,0.6,0.4,0.1665850236670915,,4,4,False,0.4,0.6,12
,4,3,False,0.5,0.5,0.051713334132442834,,6,4,False,0.4,0.6,12
,6,3,False,0.6,0.4,0.2201602595205559,,0,4,True,,,12
,5,3,False,0.1,0.9,0.6450586440668183,,3,4,False,0.1,0.9,12
,3,1,False,0.1,0.9,0.05685318019834812,,5,2,False,0.6,0.4,12
,7,2,False,0.0,1.0,0.5081766845570228,,6,3,False,0.2,0.8,12
,2,0,False,0.2,0.8,0.30521331552986763,,0,1,False,0.1,0.9,12
94.73424802592997,0,0,False,0.3,0.7,0.07905443880126972,,0,1,False,0.7,0.3,12
,0,0,False,0.0,1.0,0.27135908354386007,,0,1,True,,,12
,4,3,False,0.1,0.9,0.44497149654240176,,4,4,True,,,12
,6,1,False,0.6,0.4,0.14152029403140054,,1,2,False,0.5,0.5,12
88.05434475219514,1,2,False,0.9,0.1,-0.04179405676477077,,5,3,False,0.7,0.3,12
,2,1,False,0.7,0.3,-0.530839814497378,,6,2,False,0.9,0.1,12
86.29480396235026,1,0,False,0.6,0.4,0.19809183895857752,62.68254133797513,2,1,False,0.5,0.5,12
,0,2,False,0.6,0.4,0.18558062679504422,,2,3,True,,,12
,7,2,False,0.3,0.7,-0.25898648166379856,,7,3,False,0.9,0.1,12
,3,0,False,0.2,0.8,0.21175491331341445,49.77971281123235,1,1,False,0.1,0.9,12
,0,2,True,,,0.010000000000000009,100.0,0,2,False,0.6,0.4,12
,1,1,False,0.8,0.2,-0.05258058912146443,64.13249106329141,3,2,True,,,12
82.6928359900913,4,0,False,0.3,0.7,0.24066723319621913,44.53719897309659,5,1,True,,,12
,2,1,False,0.2,0.8,-0.09231556895461923,,4,2,False,0.5,0.5,12
,4,2,False,0.4,0.6,0.08348012629606338,,1,3,False,0.8,0.2,12
95.87065051579992,1,2,True,,,0.010000000000000009,100.0,4,2,False,0.7,0.3,12
92.00009921281428,5,0,False,0.0,1.0,0.21960075115682579,,7,1,False,0.4,0.6,12
,6,1,False,0.8,0.2,-0.022484355873270245,,4,1,True,,,13
,1,1,True,,,0.010000000000000009,98.20723550172333,7,0,False,0.4,0.6,13
,1,3,True,,,0.010000000000000009,99.71953028940374,3,2,False,0.7,0.3,13
,4,2,False,0.0,1.0,0.7733666162767752,,1,2,False,0.8,0.2,13
,4,2,True,,,0.010000000000000009,79.68883981061929,6,1,False,0.4,0.6,13
99.36740150339502,7,1,False,0.7,0.3,0.1745817660458679,,7,1,False,0.5,0.5,13
,5,2,False,0.6,0.4,0.19616290834059297,,7,2,True,,,13
89.64687885418681,6,1,False,0.4,0.6,0.7739146551918025,,3,1,False,0.7,0.3,13
,0,4,False,0.2,0.8,-0.24687328024113508,,5,4,True,,,13
90.65250346685798,7,1,False,0.1,0.9,0.35662634207504557,,0,1,False,0.7,0.3,13
,0,3,True,,,0.010000000000000009,97.07591302585651,6,2,False,0.3,0.7,13
,4,4,False,0.4,0.6,-0.21678701627322605,,3,4,False,0.6,0.4,13
,6,4,False,0.4,0.6,0.3571353892554422,,5,4,False,0.1,0.9,13
,0,4,True,,,0.010000000000000009,100.0,3,3,True,,,13
,3,4,False,0.1,0.9,0.001431864722031495,,0,4,True,,,13
,5,2,False,0.6,0.4,0.04743658641525639,,5,2,True,,,13
,6,3,False,0.2,0.8,0.12054144885196016,,2,3,False,0.5,0.5,13
,0,1,False,0.1,0.9,0.37658232193729985,,5,1,False,0.9,0.1,13
,0,1,False,0.7,0.3,-0.2721907049851513,,7,1,True,,,13
,0,1,True,,,0.010000000000000009,84.41886358272903,6,0,False,0.9,0.1,13
,4,4,True,,,0.010000000000000009,86.04653073792723,1,3,True,,,13
,1,2,False,0.5,0.5,-0.03860715614992899,,0,2,True,,,13
,5,3,False,0.7,0.3,-0.15765496761238162,,3,3,False,0.4,0.6,13
,6,2,False,0.9,0.1,0.2711392247904699,,1,2,False,0.6,0.4,13
62.68254133797513,2,1,False,0.5,0.5,0.3947288529454377,,3,1,False,0.2,0.8,13
,2,3,True,,,0.010000000000000009,85.69577407780297,7,2,False,0.4,0.6,13
,7,3,False,0.9,0.1,-0.30567497612000416,,6,3,False,0.8,0.2,13
49.77971281123235,1,1,False,0.1,0.9,0.40581885394247097,,0,1,False,0.2,0.8,13
100.0,0,2,False,0.6,0.4,0.3520249394973354,,2,2,False,0.2,0.8,13
64.13249106329141,3,2,True,,,0.0,77.1498029412372,3,1,True,,,13
44.53719897309659,5,1,True,,,0.010000000000000009,77.53841166247969,4,0,False,0.9,0.1,13
,4,2,False,0.5,0.5,0.14999999999999947,,3,2,True,,,13
,1,3,False,0.8,0.2,-0.07838058876970416,,7,3,False,0.0,1.0,13
100.0,4,2,False,0.7,0.3,0.39948431506740645,,1,2,False,0.8,0.2,13
,7,1,False,0.4,0.6,0.47441837298216494,,7,1,True,,,13
,4,1,True,,,0.010000000000000009,100.0,2,0,False,0.6,0.4,14
98.20723550172333,7,0,False,0.4,0.6,0.8527972491045148,78.87591377793845,0,0,False,0.5,0.5,14
99.71953028940374,3,2,False,0.7,0.3,0.2970743198110226,59.275736868890085,3,2,False,0.0,1.0,14
,1,2,False,0.8,0.2,0.2977193063852741,66.99155394744989,5,2,False,0.7,0.3,14
79.68883981061929,6,1,False,0.4,0.6,-0.24585974926518017,83.2361315866029,2,1,True,,,14
,7,1,False,0.5,0.5,-0.06658050982895763,,2,1,False,0.6,0.4,14
,7,2,True,,,0.010000000000000009,81.81798570267071,2,1,False,0.2,0.8,14
,3,1,False,0.7,0.3,-0.20580734818791152,,3,1,False,0.0,1.0,14
,5,4,True,,,0.010000000000000009,88.17152340385118,1,3,False,0.1,0.9,14
,0,1,False,0.7,0.3,-0.09061031505399597,,2,1,False,0.9,0.1,14
97.07591302585651,6,2,False,0.3,0.7,0.14830412103016322,,5,2,False,0.7,0.3,14
,3,4,False,0.6,0.4,0.6083512341176063,,2,4,False,0.1,0.9,14
,5,4,False,0.1,0.9,0.23977620039603864,,3,4,False,0.9,0.1,14
100.0,3,3,True,,,0.010000000000000009,84.8722598578718,2,2,False,0.2,0.8,14
,0,4,True,,,0.010000000000000009,96.15982943132987,0,3,False,0.7,0.3,14
,5,2,True,,,0.010000000000000009,100.0,5,1,True,,,14
,2,3,False,0.5,0.5,0.5735024497903102,,3,3,True,,,14
,5,1,False,0.9,0.1,-0.13496987981129333,,5,1,False,0.9,0.1,14
,7,1,True,,,0.0,73.03308528275244,3,0,False,0.5,0.5,14
84.41886358272903,6,0,False,0.9,0.1,-0.3547686393901307,47.013075946826035,6,0,False,0.9,0.1,14
86.04653073792723,1,3,True,,,0.010000000000000009,85.18423480830029,7,2,False,0.2,0.8,14
,0,2,True,,,0.0,100.0,4,1,False,0.9,0.1,14
,3,3,False,0.4,0.6,0.2831096982568318,,4,3,False,0.1,0.9,14
,1,2,False,0.6,0.4,0.2205849564906538,74.77535348025366,4,2,False,0.5,0.5,14
,3,1,False,0.2,0.8,0.09597599775929683,,4,1,False,1.0,0.0,14
85.69577407780297,7,2,False,0.4,0.6,0.49839809089667886,,3,2,False,0.4,0.6,14
,6,3,False,0.8,0.2,0.2530283794421809,74.57165713111507,4,3,False,0.5,0.5,14
,0,1,False,0.2,0.8,0.46474991023781365,,4,1,False,0.1,0.9,14
,2,2,False,0.2,0.8,-0.427876793775247,,1,2,False,0.4,0.6,14
77.1498029412372,3,1,True,,,0.0,100.0,7,0,False,0.6,0.4,14
77.53841166247969,4,0,False,0.9,0.1,-0.0009094766171210689,,3,0,False,0.3,0.7,14
,3,2,True,,,0.0,69.61073774670899,0,1,False,0.3,0.7,14
,7,3,False,0.0,1.0,0.5621557094615907,,2,3,True,,,14
,1,2,False,0.8,0.2,0.018014274183195678,,5,2,False,0.7,0.3,14
,7,1,True,,,0.010000000000000009,51.23992926837249,5,0,False,0.4,0.6,14
100.0,2,0,False,0.6,0.4,-0.08653245057746717,,6,1,False,0.1,0.9,15
78.87591377793845,0,0,False,0.5,0.5,0.26981308875555243,,0,1,True,,,15
59.275736868890085,3,2,False,0.0,1.0,0.3160584529832803,,2,3,True,,,15
66.99155394744989,5,2,False,0.7,0.3,0.21973369860705794,,7,3,False,0.4,0.6,15
83.2361315866029,2,1,True,,,0.010000000000000009,86.40546850268349,7,1,True,,,15
,2,1,False,0.6,0.4,0.10416620028073764,,3,2,False,0.7,0.3,15
81.81798570267071,2,1,False,0.2,0.8,0.2907232086696453,,4,2,False,0.2,0.8,15
,3,1,False,0.0,1.0,0.4511235664786248,,1,2,False,0.5,0.5,15
88.17152340385118,1,3,False,0.1,0.9,0.1583616779937454,,6,4,False,0.9,0.1,15
,2,1,False,0.9,0.1,0.5916435574148481,,6,2,False,0.2,0.8,15
,5,2,False,0.7,0.3,-0.04894809212769263,,0,3,False,0.2,0.8,15
,2,4,False,0.1,0.9,0.13630238427316838,,7,5,False,0.2,0.8,15
,3,4,False,0.9,0.1,-0.053015568749216035,,6,5,False,0.2,0.8,15
84.8722598578718,2,2,False,0.2,0.8,-0.10566129982399952,,3,3,False,0.3,0.7,15
96.15982943132987,0,3,False,0.7,0.3,0.16908306093601588,,7,4,False,0.4,0.6,15
100.0,5,1,True,,,0.010000000000000009,87.40695530808414,1,1,False,0.7,0.3,15
,3,3,True,,,0.010000000000000009,100.0,6,3,False,0.4,0.6,15
,5,1,False,0.9,0.1,0.4768346328650205,,5,2,False,0.9,0.1,15
73.03308528275244,3,0,False,0.5,0.5,0.47191560936825283,,1,1,False,0.9,0.1,15
47.013075946826035,6,0,False,0.9,0.1,-0.004177244135093627,,4,1,False,0.8,0.2,15
85.18423480830029,7,2,False,0.2,0.8,0.6155157437974113,,1,3,False,0.9,0.1,15
100.0,4,1,False,0.9,0.1,0.01064057702947016,,3,2,False,0.0,1.0,15
,4,3,False,0.1,0.9,0.06624875024000265,,7,4,True,,,15
74.77535348025366,4,2,False,0.5,0.5,-0.3777800525707662,,6,3,True,,,15
,4,1,False,1.0,0.0,-0.0017830222877694424,,7,2,True,,,15
,3,2,False,0.4,0.6,0.31246413121790373,,7,3,True,,,15
74.57165713111507,4,3,False,0.5,0.5,0.7271324069527425,,2,4,False,0.4,0.6,15
,4,1,False,0.1,0.9,0.1602541390963459,,3,2,False,0.9,0.1,15
,1,2,False,0.4,0.6,-0.05589457183804114,,6,3,False,0.5,0.5,15
100.0,7,0,False,0.6,0.4,0.5943456800574286,,2,1,False,0.1,0.9,15
,3,0,False,0.3,0.7,0.19707640909697074,,0,1,False,0.6,0.4,15
69.61073774670899,0,1,False,0.3,0.7,0.42064955511598573,,0,2,False,0.0,1.0,15
,2,3,True,,,0.009999999999999995,97.46647573136352,4,3,False,0.4,0.6,15
,5,2,False,0.7,0.3,0.36420022726155066,,7,3,False,0.4,0.6,15
51.23992926837249,5,0,False,0.4,0.6,0.5475852228306872,,7,1,False,0.9,0.1,15
,6,1,False,0.1,0.9,-0.38046858770738723,,4,1,False,0.8,0.2,16
,0,1,True,,,0.009999999999999995,87.49768134704975,5,0,False,0.9,0.1,16
,2,3,True,,,0.0,94.65992456759167,7,2,False,0.1,0.9,16
,7,3,False,0.4,0.6,0.3374867915986347,,1,3,False,0.9,0.1,16
86.40546850268349,7,1,True,,,0.010000000000000009,78.89174761716649,0,0,False,0.1,0.9,16
,3,2,False,0.7,0.3,0.22030407264871427,,7,2,False,0.7,0.3,16
,4,2,False,0.2,0.8,-0.039758645379491586,,3,2,True,,,16
,1,2,False,0.5,0.5,0.3538112889310786,,0,2,True,,,16
,6,4,False,0.9,0.1,-0.16811679490643877,,5,4,True,,,16
,6,2,False,0.2,0.8,0.11041651940501354,,1,2,False,0.1,0.9,16
,0,3,False,0.2,0.8,0.20896546737757588,,3,3,True,,,16
,7,5,False,0.2,0.8,0.5271997972557221,,3,5,False,0.3,0.7,16
,6,5,False,0.2,0.8,0.5589089169977342,,2,5,False,0.4,0.6,16
,3,3,False,0.3,0.7,0.7432872795569203,,5,3,False,0.2,0.8,16
,7,4,False,0.4,0.6,0.2676921292060426,,2,4,False,1.0,0.0,16
87.40695530808414,1,1,False,0.7,0.3,-0.003711556003202554,,1,1,False,0.2,0.8,16
100.0,6,3,False,0.4,0.6,-0.38787041702884606,,2,3,False,0.7,0.3,16
,5,2,False,0.9,0.1,-0.15367197604010724,,7,2,True,,,16
,1,1,False,0.9,0.1,0.20049971108092135,,6,1,False,0.4,0.6,16
,4,1,False,0.8,0.2,0.7846870411223941,,4,1,False,0.5,0.5,16
,1,3,False,0.9,0.1,0.07728804006008116,,7,3,False,0.4,0.6,16
,3,2,False,0.0,1.0,0.24044954897561924,,6,2,False,0.4,0.6,16
,7,4,True,,,0.010000000000000009,95.80609989196395,6,3,True,,,16
,6,3,True,,,0.010000000000000009,98.19417850530036,6,2,False,1.0,0.0,16
,7,2,True,,,0.010000000000000009,85.98763344139336,0,1,True,,,16
,7,3,True,,,0.010000000000000002,95.82399318177822,0,2,False,0.3,0.7,16
,2,4,False,0.4,0.6,0.14068839913452175,,0,4,False,0.5,0.5,16
,3,2,False,0.9,0.1,-0.05869177902878653,,7,2,True,,,16
,6,3,False,0.5,0.5,-0.7270576084203679,,0,3,False,0.3,0.7,16
,2,1,False,0.1,0.9,0.44901903103868746,,6,1,False,0.3,0.7,16
,0,1,False,0.6,0.4,0.5344459708343005,,5,1,False,0.9,0.1,16
,0,2,False,0.0,1.0,0.16059329748676276,,5,2,False,0.4,0.6,16
97.46647573136352,4,3,False,0.4,0.6,-0.25291226784349413,,5,3,True,,,16
,7,3,False,0.4,0.6,0.15319324066165546,,1,3,False,0.2,0.8,16
,7,1,False,0.9,0.1,-0.22968538140647443,,6,1,True,,,16
,4,1,False,0.8,0.2,0.47140869436825683,,1,1,True,,,17
87.49768134704975,5,0,False,0.9,0.1,0.5110489384601227,53.57083727316844,5,0,False,0.5,0.5,17
94.65992456759167,7,2,False,0.1,0.9,0.030478470698668936,,5,2,False,1.0,0.0,17
,1,3,False,0.9,0.1,0.17806443600077781,,1,3,True,,,17
78.89174761716649,0,0,False,0.1,0.9,0.3485396458246972,,3,0,False,0.9,0.1,17
,7,2,False,0.7,0.3,0.5813107937480768,,3,2,False,0.6,0.4,17
,3,2,True,,,0.0,100.0,2,1,True,,,17
,0,2,True,,,0.0,100.0,4,1,False,0.1,0.9,17
,5,4,True,,,0.010000000000000009,100.0,1,3,False,0.9,0.1,17
,1,2,False,0.1,0.9,0.27061174370917895,98.35937695983766,2,2,False,0.5,0.5,17
,3,3,True,,,0.0,93.95483375137746,6,2,True,,,17
,3,5,False,0.3,0.7,0.06793574010385164,,4,5,True,,,17
,2,5,False,0.4,0.6,-0.2563402930302755,,2,5,False,0.8,0.2,17
,5,3,False,0.2,0.8,-0.21680543564422844,84.2097894902721,7,3,False,0.6,0.4,17
,2,4,False,1.0,0.0,-0.0744585485417022,,5,4,False,0.6,0.4,17
,1,1,False,0.2,0.8,0.2612320362707695,98.35937695983766,1,1,False,0.2,0.8,17
,2,3,False,0.7,0.3,0.29602202517309495,,5,3,False,0.2,0.8,17
,7,2,True,,,0.009999999999999995,100.0,0,1,False,0.5,0.5,17
,6,1,False,0.4,0.6,-0.2611234645612204,,3,1,True,,,17
,4,1,False,0.5,0.5,0.5072582342153225,,1,1,False,0.3,0.7,17
,7,3,False,0.4,0.6,0.11839817461993496,,0,3,False,0.2,0.8,17
,6,2,False,0.4,0.6,0.2434263439561248,,0,2,False,0.7,0.3,17
95.80609989196395,6,3,True,,,0.010000000000000009,100.0,1,2,False,0.1,0.9,17
98.19417850530036,6,2,False,1.0,0.0,-0.14128090273210525,,0,2,False,0.8,0.2,17
85.98763344139336,0,1,True,,,0.010000000000000009,92.94460582329586,4,0,False,0.5,0.5,17
95.82399318177822,0,2,False,0.3,0.7,-0.0817027992882442,,6,2,False,0.2,0.8,17
,0,4,False,0.5,0.5,0.2609624108191278,,7,4,True,,,17
,7,2,True,,,0.010000000000000009,85.96663812952049,6,1,False,1.0,0.0,17
,0,3,False,0.3,0.7,0.31234795473136323,,0,3,False,0.1,0.9,17
,6,1,False,0.3,0.7,-0.3569555839009916,,4,1,False,0.6,0.4,17
,5,1,False,0.9,0.1,-0.141966941641257,,4,1,False,0.4,0.6,17
,5,2,False,0.4,0.6,0.5573295209823645,,0,2,False,0.5,0.5,17
,5,3,True,,,0.010000000000000009,86.23100637807661,4,2,False,0.4,0.6,17
,1,3,False,0.2,0.8,0.0987470325385631,,6,3,False,0.2,0.8,17
,6,1,True,,,0.009999999999999995,86.4152834019072,3,0,False,0.4,0.6,17
,1,1,True,,,0.010000000000000009,70.34865376123865,3,1,True,,,18
53.57083727316844,5,0,False,0.5,0.5,0.2234521434522368,,3,1,False,0.6,0.4,18
,5,2,False,1.0,0.0,-0.41814634888612945,,1,3,False,0.7,0.3,18
,1,3,True,,,0.010000000000000009,97.04241719429828,3,3,False,0.5,0.5,18
,3,0,False,0.9,0.1,0.002545609065588983,,0,1,False,0.9,0.1,18
,3,2,False,0.6,0.4,0.4172349965439613,,3,3,False,0.0,1.0,18
100.0,2,1,True,,,0.0,96.14361154016267,0,1,False,0.4,0.6,18
100.0,4,1,False,0.1,0.9,-0.04748971144634795,,4,2,False,0.1,0.9,18
100.0,1,3,False,0.9,0.1,-0.08119478280058412,,2,4,False,0.8,0.2,18
98.35937695983766,2,2,False,0.5,0.5,0.07253962544253112,,0,3,True,,,18
93.95483375137746,6,2,True,,,0.0,100.0,7,2,True,,,18
,4,5,True,,,0.010000000000000002,96.37779341307908,4,5,True,,,18
,2,5,False,0.8,0.2,0.2406025282673707,,0,6,True,,,18
84.2097894902721,7,3,False,0.6,0.4,-0.10431333576546675,,7,4,False,0.6,0.4,18
,5,4,False,0.6,0.4,-0.42830934799700093,,5,5,True,,,18
98.35937695983766,1,1,False,0.2,0.8,0.2513498205734509,,7,2,False,1.0,0.0,18
,5,3,False,0.2,0.8,-0.1690544612193423,,6,4,False,0.2,0.8,18
100.0,0,1,False,0.5,0.5,-0.1694733316970548,,7,2,False,0.4,0.6,18
,3,1,True,,,0.0,94.93317330061178,1,1,False,0.3,0.7,18
,1,1,False,0.3,0.7,0.1613993485713756,,2,2,True,,,18
,0,3,False,0.2,0.8,0.09895778555258022,,6,4,False,0.1,0.9,18
,0,2,False,0.7,0.3,-0.1218992027698369,,5,3,False,0.2,0.8,18
100.0,1,2,False,0.1,0.9,0.11021731558009429,,0,3,False,0.2,0.8,18
,0,2,False,0.8,0.2,-0.2625833223930482,,5,3,False,0.1,0.9,18
92.94460582329586,4,0,False,0.5,0.5,-0.03769357674830026,,6,1,True,,,18
,6,2,False,0.2,0.8,0.7722356757128533,,3,3,False,0.3,0.7,18
,7,4,True,,,0.0,96.98205733923935,2,4,False,0.3,0.7,18
85.96663812952049,6,1,False,1.0,0.0,0.08858368702174635,,0,2,True,,,18
,0,3,False,0.1,0.9,0.44442899959605453,,2,4,True,,,18
